XYDATA,
235.8,-7.65031,241.903,0.543477,
235.7,-7.89707,242.12,0.546295,
235.6,-8.0453,242.338,0.549117,
235.5,-8.22116,242.555,0.551942,
235.4,-8.46719,242.778,0.554826,
235.3,-8.66301,243.001,0.55772,
235.2,-8.93855,243.228,0.560661,
235.1,-9.08596,243.454,0.5636,
235.0,-9.29677,243.681,0.566537,
234.9,-9.49998,243.91,0.569519,
234.8,-9.66203,244.137,0.572455,
234.7,-9.89349,244.367,0.575435,
234.6,-10.031,244.596,0.578404,
234.5,-10.1897,244.825,0.581377,
234.4,-10.4068,245.055,0.58437,
234.3,-10.5982,245.286,0.587355,
234.2,-10.7878,245.52,0.590393,
234.1,-10.9571,245.752,0.593406,
234.0,-11.1654,245.989,0.596473,
233.9,-11.4324,246.231,0.599615,
233.8,-11.7209,246.472,0.602738,
233.7,-11.967,246.716,0.605906,
233.6,-12.1284,246.96,0.609073,
233.5,-12.3908,247.206,0.612265,
233.4,-12.6982,247.456,0.615507,
233.3,-12.9249,247.709,0.618781,
233.2,-13.1598,247.965,0.6221,
233.1,-13.3445,248.218,0.62539,
233.0,-13.5103,248.475,0.62872,
232.9,-13.6521,248.733,0.632066,
232.8,-13.8622,248.991,0.63541,
232.7,-14.1457,249.252,0.638798,
232.6,-14.2734,249.512,0.642166,
232.5,-14.5243,249.771,0.645532,
232.4,-14.7957,250.032,0.648914,
232.3,-15.0433,250.292,0.652294,
232.2,-15.2815,250.557,0.65572,
232.1,-15.5776,250.819,0.659125,
232.0,-15.8959,251.087,0.662598,
231.9,-16.1219,251.354,0.666056,
231.8,-16.3962,251.62,0.669511,
231.7,-16.6279,251.895,0.673074,
231.6,-16.8348,252.168,0.676613,
231.5,-16.9936,252.445,0.68021,
231.4,-17.2611,252.722,0.68381,
231.3,-17.4287,253.005,0.687479,
231.2,-17.6259,253.289,0.691158,
231.1,-17.9256,253.572,0.694828,
231.0,-18.1503,253.86,0.698571,
230.9,-18.4288,254.145,0.702265,
230.8,-18.6573,254.435,0.706025,
230.7,-18.9471,254.727,0.709812,
230.6,-19.2123,255.02,0.713609,
230.5,-19.4803,255.314,0.717429,
230.4,-19.7218,255.606,0.721206,
230.3,-19.8943,255.901,0.725041,
230.2,-20.1085,256.195,0.728855,
230.1,-20.2976,256.49,0.73268,
230.0,-20.4467,256.788,0.736542,
229.9,-20.6916,257.082,0.74036,
229.8,-20.9349,257.377,0.744175,
229.7,-21.2032,257.669,0.747969,
229.6,-21.4199,257.964,0.751788,
229.5,-21.7538,258.259,0.755621,
229.4,-22.0069,258.551,0.7594,
229.3,-22.2928,258.847,0.76324,
229.2,-22.633,259.14,0.76704,
229.1,-22.9189,259.432,0.770837,
229.0,-23.171,259.728,0.774673,
228.9,-23.3581,260.022,0.778488,
228.8,-23.6051,260.315,0.782291,
228.7,-23.8011,260.609,0.786096,
228.6,-23.9661,260.905,0.78994,
228.5,-24.2168,261.199,0.793745,
228.4,-24.2896,261.493,0.797564,
228.3,-24.4196,261.789,0.801405,
228.2,-24.5845,262.079,0.805166,
228.1,-24.8107,262.372,0.80896,
228.0,-25.0314,262.666,0.812777,
227.9,-25.1904,262.958,0.816562,
227.8,-25.3445,263.251,0.820367,
227.7,-25.4967,263.545,0.824174,
227.6,-25.5756,263.839,0.827996,
227.5,-25.8041,264.127,0.831732,
227.4,-26.0413,264.417,0.835485,
227.3,-26.2243,264.713,0.839331,
227.2,-26.3985,265.008,0.843153,
227.1,-26.5308,265.303,0.846986,
227.0,-26.656,265.596,0.850782,
226.9,-26.7783,265.887,0.85456,
226.8,-26.9922,266.178,0.858327,
226.7,-27.1024,266.471,0.862127,
226.6,-27.2081,266.769,0.865995,
226.5,-27.3156,267.061,0.869782,
226.4,-27.434,267.35,0.873527,
226.3,-27.5352,267.64,0.877287,
226.2,-27.7558,267.928,0.881027,
226.1,-28.0212,268.22,0.884814,
226.0,-28.2694,268.511,0.888588,
225.9,-28.3916,268.805,0.892396,
225.8,-28.5032,269.094,0.896151,
225.7,-28.6024,269.386,0.89993,
225.6,-28.769,269.68,0.903745,
225.5,-28.8367,269.974,0.907561,
225.4,-28.933,270.271,0.911414,
225.3,-28.979,270.568,0.915261,
225.2,-28.9131,270.866,0.919126,
225.1,-29.0659,271.164,0.923003,
225.0,-29.118,271.465,0.926902,
224.9,-29.2683,271.766,0.930809,
224.8,-29.1985,272.068,0.934719,
224.7,-29.213,272.374,0.938689,
224.6,-29.3116,272.683,0.942702,
224.5,-29.3831,272.99,0.946682,
224.4,-29.4582,273.302,0.950728,
224.3,-29.4997,273.614,0.954769,
224.2,-29.5411,273.927,0.958828,
224.1,-29.5657,274.243,0.962928,
224.0,-29.7087,274.56,0.96704,
223.9,-29.8856,274.878,0.971172,
223.8,-29.8712,275.192,0.975242,
223.7,-29.9513,275.508,0.979339,
223.6,-29.9735,275.825,0.983445,
223.5,-29.9185,276.143,0.987579,
223.4,-29.9125,276.467,0.991778,
223.3,-29.9615,276.788,0.995938,
223.2,-29.9348,277.111,1.00013,
223.1,-29.9703,277.436,1.00434,
223.0,-29.8649,277.765,1.00861,
222.9,-29.9871,278.098,1.01285,
222.8,-29.9652,278.433,1.01658,
222.7,-30.0364,278.768,1.02032,
222.6,-30.0382,279.101,1.02404,
222.5,-30.1059,279.439,1.02779,
222.4,-30.1129,279.78,1.03159,
222.3,-30.1119,280.119,1.03536,
222.2,-30.1463,280.46,1.03915,
222.1,-30.1351,280.801,1.04293,
222.0,-30.1202,281.145,1.04675,
221.9,-30.0769,281.489,1.05057,
221.8,-30.042,281.835,1.0544,
221.7,-30.0306,282.186,1.05828,
221.6,-30.0261,282.536,1.06215,
221.5,-29.9363,282.891,1.06608,
221.4,-29.9443,283.25,1.07004,
221.3,-29.9715,283.611,1.07402,
221.2,-29.9536,283.976,1.07805,
221.1,-30.0003,284.34,1.08206,
221.0,-30.003,284.712,1.08616,
